Purchase Memo,Recom. Qty,Item Name,Item ID,Display Name,Reorder Vendor Group,"Qty Ordered Last Year","Qty Ordered This Year",Item Status,30 Days,60 Days,90 Days,120 Days,4 Month Average,Available to Promise,Qty Reserved,On Hand Available (Good),On Hand Deviated,On Hand Inspection,On Hand Label,On Hand Hold,On Hand Total (Good + Deviated),On Hand Total (Months),In Transit,Next Arrival Qty,Next Arrival Date,On Hand Total + In Transit,On Hand Total + Transit (Months),On Order (TO SHIP),Total Stock,Total Stock [Months],Item Weight,Item Weight Units,Maximum of Item Cubic Space,Total Available ,Brand,Product Category,Vendor ID,Preferred Vendor,P.O.L,Item Description,Vendor Item #,Minimum of Vendor Price,Item Height1,Item Width1,Item Depth1,Item Height,Item Width,Item Depth,Item Shelf,Pallet QTY - NA,Pallet QTY - Euro,HI,TI,Planner ,Department,Product Sub Category,Item - Inner Qty,Product Type,UPC Code,Available for Sale,Available for purchase,LCL Listed,4-Month Total Quantity Sold,Previous Year QTY Sold,Qty Committed,Qty Back Ordered,Preferred Vendor Min Qty,Minimum Monthly Qty,Minimum Stock,Filter
,0,OOIL052-CA,6793,O Blood Orange Crushed Olive Oil 6x250ml,Colavita USA_Oil,40,0,Active,0,1,3,0,1.00,0,,36,0,0,0,0,36,36.00,,,,36.00,36.00,,36.00,36.00,2980,g,.00446208,36,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Blood Orange Crushed Olive Oil 6x250ml,CA052CAN,43.89,.000024,.0000166,.0000112,24,16.6,11.2,730,252,,4,63,,Pantry,Infused Oils,6,Retail,40634039050026,Yes,Yes,Yes,4,67,36,93,129,1.00,5,Black
,0,OOIL104-CA,6804,O Orange Blossom Champagne Vinegar 6x300ml,Colavita USA_Vinegar,250,0,Active,0,0,9,5,3.50,218,,218,0,0,0,0,218,62.29,,,,218.00,62.29,,218.00,62.29,3850,g,.005928,218,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Orange Blossom Champagne Vinegar 6x300ml,CA104CAN,22.56,.000024,.000013,.000019,24,13,19,1821,250,,5,50,,Pantry,Specialty Vinegars,6,Retail,40634039350638,Yes,Yes,No,14,49,0,,129,3.50,16,Black
,0,OOIL051-CA,6792,O Meyer Lemon Crushed Olive Oil 6x250ml,Colavita USA_Oil,40,0,Active,2,2,4,3,2.75,0,,32,0,0,0,0,32,11.64,,,,32.00,11.64,,32.00,11.64,2980,g,.00446208,32,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Meyer Lemon Crushed Olive Oil 6x250ml,CA051CAN,43.86,.000024,.0000166,.0000112,24,16.6,11.2,730,252,,4,63,,Pantry,Infused Oils,6,Retail,40634039050019,Yes,Yes,Yes,11,50,32,99,129,2.75,13,Black
,0,OOIL111-CA,6801,O Cabernet Wine Vinegar 6x300ml,Colavita USA_Vinegar,0,0,Active,6,4,6,8,6.00,193,,196,0,0,0,0,196,32.67,,,,196.00,32.67,,196.00,32.67,3770,g,.005628928,196,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Cabernet Wine Vinegar 6x300ml,CA111CAN,22.56,.0000239,.0000184,.0000128,23.9,18.4,12.8,1821,250,,5,50,,Pantry,Specialty Vinegars,6,Retail,40634039350126,Yes,Yes,No,24,60,3,,129,6.00,27,Black
,18.00,VIPW.5LT-CA,7319,Colavita Wine Vinegar Prosecco 2x5L,Colavita USA_Vinegar,0,25,Active,20,0,0,0,5.00,5,,5,0,0,0,0,5,1.00,,,,5.00,1.00,,5.00,1.00,10659,g,.0184698598344,5,Colavita,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,Colavita Wine Vinegar Prosecco 2x5L,V62,28.57,.00003302,.000017272,.000032385,33.02,17.272,32.385,,105,,5,21,,Pantry,Specialty Vinegars,2,Retail,10039153413693,Yes,Yes,No,20,,0,,,5.00,23,Red
,0,OOIL105-CA,6797,O Pomegranate Champagne Vinegar 6x300ml,Colavita USA_Vinegar,250,0,Active,7,2,55,9,18.25,129,,133,0,0,0,0,133,7.29,,,,133.00,7.29,,133.00,7.29,3770,g,.005628928,133,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Pomegranate Champagne Vinegar 6x300ml,CA105CAN,22.56,.0000239,.0000184,.0000128,23.9,18.4,12.8,1821,250,,5,50,,Pantry,Specialty Vinegars,6,Retail,40634039350478,Yes,Yes,Yes,73,301,4,,129,18.25,83,Black
Do Not Reorder - Sell through/Make Inactive,0,VIBAV24-CA,4200,Colavita Balsamic Aged Vinegar IGP 6x250ml,Colavita_Vinegar,60,0,Do not Order,1,0,3,0,1.00,57,,57,0,0,0,0,57,57.00,,,,57.00,57.00,,57.00,57.00,,,,57,Colavita,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,Colavita Balsamic Aged Vinegar IGP 6x250ml,V24,26.79,,,,,,,1821,126,,7,18,,Pantry,Balsamic Vinegar,6,Retail,10391534133751,Yes,No,No,4,,0,,1,1.00,5,Black
,0,OOIL011-CA,7117,O California Premium EVOO  (Plastic Squeeze Bottle) 6x500ml,Colavita USA_Oil,32,0,Active,1,1,3,0,1.25,22,,22,0,0,0,0,22,17.60,,,,22.00,17.60,,22.00,17.60,3130,g,.007960702897,22,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O California Premium EVOO  (Plastic Squeeze Bottle) 6x500ml,CA011CAN,43.86,.00002261,.00001549,.00002273,22.61,15.49,22.73,547,224,,7,32,,Pantry,Infused Oils,6,Retail,30634039000925,Yes,Yes,No,5,0,0,,129,1.25,6,Black
,0,OOIL121-CA,6799,O California Fig Balsamic Vinegar 6x300ml,Colavita USA_Vinegar,0,0,Active,25,10,15,68,29.50,826,,828,0,0,0,0,828,28.07,,,,828.00,28.07,,828.00,28.07,3930,g,.005628928,828,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O California Fig Balsamic Vinegar 6x300ml,CA121CAN,22.56,.0000239,.0000184,.0000128,23.9,18.4,12.8,1821,250,,5,50,,Pantry,Balsamic Vinegar,6,Retail,40634039350218,Yes,Yes,Yes,118,386,2,,129,29.50,133,Black
,0,FPCOL15-CA,1156,Colavita Hazelnut Chopped Roasted 8x4.4lb,Colavita USA_Hazelnuts,13,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,16330,g,.045758592,0,Colavita,Condiments and Toppings,1644,COLUSA Colavita USA,USA,Colavita Hazelnut Chopped Roasted 8x4.4lb,FSAHN,220.48,.0000314,.0000276,.0000528,31.4,27.6,52.8,730,100,,2,50,,Pantry,Pickles and Antipasto,8,Retail,,Yes,Yes,No,0,21,0,,1,No Movement,0,Black
,0,OOIL053-CA,6794,O Roasted Garlic Crushed Olive Oil 6x250ml,Colavita USA_Oil,62,0,Active,2,1,5,0,2.00,38,,38,0,0,0,0,38,19.00,,,,38.00,19.00,,38.00,19.00,3010,g,.004731,38,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Roasted Garlic Crushed Olive Oil 6x250ml,CA053CAN,43.89,.000025,.0000166,.0000114,25,16.6,11.4,730,252,,4,63,,Pantry,Infused Oils,6,Retail,40634039050163,Yes,Yes,Yes,8,67,0,,129,2.00,9,Black
,320.00,OCOXV.10CAN-CA,1059,Colavita Oil Canola (80) / EV Olive (20) 1x10L (Bag in Box),Colavita USA_Oil,2513,1306,Active,272,188,186,309,238.75,755,,755,0,0,0,0,755,3.16,,,,755.00,3.16,,755.00,3.16,8982,g,.012616128,755,Colavita,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,,L58BB,26.00,.0000168,.0000252,.0000298,16.8,25.2,29.8,546,64,,4,16,,Pantry,Vegetable Oils,,Retail,039153431881,Yes,Yes,Yes,955,1553,0,,129,238.75,1075,Red
,15.00,OOIL102-CA,6796,O Citrus Champagne Vinegar 6x300ml,Colavita USA_Vinegar,611,320,Active,97,36,41,34,52.00,215,,219,0,0,0,0,219,4.21,,,,219.00,4.21,,219.00,4.21,3700,g,.005628928,219,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Citrus Champagne Vinegar 6x300ml,CA102CAN,23.97,.0000239,.0000184,.0000128,23.9,18.4,12.8,1821,250,,5,50,,Pantry,Specialty Vinegars,6,Retail,40634039350119,Yes,Yes,Yes,208,353,4,,129,52.00,234,Red
,0,OOIL117-CA,6803,O Yuzu Rice Vinegar 6x300ml,Colavita USA_Vinegar,1584,21,Active,156,117,117,91,120.25,220,,220,0,0,0,0,220,1.83,,,,220.00,1.83,500,720.00,5.99,3710,g,.005628928,220,O,"Oil, Vinegars and Cooking Wine",1644,COLUSA Colavita USA,USA,O Yuzu Rice Vinegar 6x300ml,CA117CAN,22.56,.0000239,.0000184,.0000128,23.9,18.4,12.8,1821,250,,5,50,,Pantry,Specialty Vinegars,6,Retail,40634039350140,Yes,Yes,Yes,481,1696,0,,129,120.25,542,Black
Do Not Reorder - Sell through/Make Inactive,0,SACIR41540-CA,3376,Cirio Arrabbiata Spicy Pasta Sauce 12x400ml,Conserve Italia - Cirio,0,0,Do not Order,18,15,21,23,19.25,199,,199,0,0,0,0,199,10.34,,,,199.00,10.34,,199.00,10.34,8010,g,.01027402,199,Cirio,Canned and Jarred,688,CONSERVE ITALIA Conserve Italia,Livorno,Cirio Arrabbiata Spicy Pasta Sauce 12x400ml,41540,9.96,.0000146,.000031,.0000227,14.6,31,22.7,1095,120,,8,15,,Pantry,Pasta and Pasta Sauce,12,Retail,00822356000578,Yes,No,No,77,476,0,,200,19.25,87,Black
Do Not Reorder - Sell through/Make Inactive,0,SACIR38338-CA,3385,Cirio Cuor Di Pelato 2x5Kg,Conserve Italia - Cirio,0,0,Do not Order,20,0,20,0,10.00,113,,113,0,0,0,0,113,11.30,,,,113.00,11.30,,113.00,11.30,10670,g,.016408672,113,Cirio,Canned and Jarred,688,CONSERVE ITALIA Conserve Italia,Livorno,Cirio Cuor Di Pelato 2x5Kg,38338,11.80,.0000278,.0000272,.0000217,27.8,27.2,21.7,1095,90,,5,18,,Food Service,Tomatoes and Paste,2,Retail,08001440312991,Yes,No,No,40,554,0,,160,10.00,45,Black
,0,SARM500-8PK-CA,6806,R.M. Passata 8x500ml (Tetra),Casalasco_Tomato Sauce,0,0,Active,2146,307,210,235,724.50,4867,,4967,0,0,0,0,4967,6.86,,,,4967.00,6.86,,4967.00,6.86,4380,g,.0044548,4967,Regina Molisana,Canned and Jarred,688,CONSERVE ITALIA Conserve Italia,Livorno,R.M. Passata 8x500ml (Tetra),20053382,4.152,.000014,.0000172,.0000185,14,17.2,18.5,730,210,,7,30,,Pantry,Pasta and Pasta Sauce,8,Retail,40779921800782,Yes,Yes,Yes,2898,4655,100,108,4166,724.50,3261,Black
Do Not Reorder - Sell through/Make Inactive,9.00,SACIR41548-CA,3390,Cirio Pelati Whole Peeled Plum Tomatoes 12x796ml(Tin),Conserve Italia - Cirio,0,0,Do not Order,0,0,3,31,8.50,30,,30,0,0,0,0,30,3.53,,,,30.00,3.53,,30.00,3.53,11000,g,.01488095,30,Cirio,Canned and Jarred,688,CONSERVE ITALIA Conserve Italia,Livorno,Cirio Pelati Whole Peeled Plum Tomatoes 12x796ml(Tin),41548,11.52,.0000119,.000041,.0000305,11.9,41,30.5,,88,,11,8,,Pantry,Tomatoes and Paste,12,Retail,00822356000752,Yes,No,Yes,34,534,0,,160,8.50,39,Red
Do Not Reorder - Sell through/Make Inactive,0,SACIR41541-CA,3377,Cirio Basilico Pasta Sauce With Basil 12x400ml,Conserve Italia - Cirio,0,0,Do not Order,35,25,26,27,28.25,566,,566,0,0,0,0,566,20.04,,,,566.00,20.04,,566.00,20.04,7930,g,.01027402,566,Cirio,Canned and Jarred,688,CONSERVE ITALIA Conserve Italia,Livorno,Cirio Basilico Pasta Sauce With Basil 12x400ml,41541,9.96,.0000146,.000031,.0000227,14.6,31,22.7,1095,160,,8,20,,Pantry,Pasta and Pasta Sauce,12,Retail,00822356000585,Yes,No,No,113,1197,0,,270,28.25,128,Black
Do Not Reorder - Sell through/Make Inactive,0,SACIR41542-CA,3388,Cirio Napoletana Original Pasta Sauce 12x400ml,Conserve Italia - Cirio,0,0,Do not Order,19,11,15,14,14.75,130,,130,0,0,0,0,130,8.81,,,,130.00,8.81,,130.00,8.81,7970,g,.01027402,130,Cirio,Canned and Jarred,688,CONSERVE ITALIA Conserve Italia,Livorno,Cirio Napoletana Original Pasta Sauce 12x400ml,41542,9.96,.0000146,.000031,.0000227,14.6,31,22.7,1095,135,,9,15,,Pantry,Pasta and Pasta Sauce,12,Retail,00822356000592,Yes,No,No,59,399,0,,140,14.75,67,Black
,0,SARM720-MAR-CA,3670,R.M. Marinara Sauce 12x680ml,Conserve Italia_Tomato Sauce,10190,0,Active,737,441,497,697,593.00,4669,,4701,761,0,0,0,5462,9.21,,,,5462.00,9.21,540,6002.00,10.12,12710,g,.01618832,5462,Regina Molisana,Canned and Jarred,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,R.M. Marinara Sauce 12x680ml,44549,17.68,.0000166,.0000368,.0000265,16.6,36.8,26.5,1095,90,77,9,10,,Pantry,Pasta and Pasta Sauce,12,Retail,10779921800200,Yes,Yes,Yes,2372,5892,32,640,1330,593.00,2669,Black
,0,BEDOR03-CA,3883,Vita Sana Nectars Apricot 12x680ml,Conserve Italia_Nectars,1398,0,Active,87,84,51,103,81.25,588,,588,0,0,0,0,588,7.24,,,,588.00,7.24,,588.00,7.24,12400,g,.0163889,588,Vita Sana,Juice,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Vita Sana Nectars Apricot 12x680ml,47658,8.34,.000022,.0000317,.0000235,22,31.7,23.5,1095,90,72,6,15,,Drinks,Nectars,12,Retail,10779921901204,Yes,Yes,Yes,325,1059,0,,250,81.25,366,Black
,0,BEDOR04-CA,3885,Vita Sana Nectars Peach 24x125ml (4x6Pack),Conserve Italia_Nectars,8590,0,Active,458,349,314,333,363.50,5450,,5552,0,0,0,0,5552,15.27,,,,5552.00,15.27,,5552.00,15.27,5630,g,.0072761,5552,Vita Sana,Juice,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Vita Sana Nectars Peach 24x125ml (4x6Pack),41880,4.272,.000013,.000029,.0000193,13,29,19.3,1095,200,160,10,20,,Drinks,Nectars,4,Retail,10779921901402,Yes,Yes,Yes,1454,4729,102,,1020,363.50,1636,Black
,0,SARM720-BAS-CA,3692,R.M. Pomodoro and Basilico 12x680ml,Conserve Italia_Tomato Sauce,7970,0,Active,354,501,293,445,398.25,4532,,4622,0,0,0,0,4622,11.61,,,,4622.00,11.61,,4622.00,11.61,12830,g,.01618832,4622,Regina Molisana,Canned and Jarred,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,R.M. Pomodoro & Basilico 12x680ml,44546,17.68,.0000166,.0000368,.0000265,16.6,36.8,26.5,1095,90,77,9,10,,Pantry,Pasta and Pasta Sauce,12,Retail,10779921800705,Yes,Yes,Yes,1593,5413,90,,1280,398.25,1793,Black
,0,BEDOR05-CA,3887,Vita Sana Nectars Pear 24x125ml (4x6Pack),Conserve Italia_Nectars,9835,0,Active,643,616,390,608,564.25,4762,,4764,0,0,0,0,4764,8.44,,,,4764.00,8.44,200,4964.00,8.80,5580,g,.0072761,4764,Vita Sana,Juice,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Vita Sana Nectars Pear 24x125ml (4x6Pack),41879,4.272,.000013,.000029,.0000193,13,29,19.3,1095,200,160,10,20,,Drinks,Nectars,4,Retail,10779921901303,Yes,Yes,Yes,2257,6908,2,200,1410,564.25,2540,Black
Do Not Reorder - Sell through/Make Inactive,444.00,SACIR39788-CA,3389,Cirio Passata Strained Tomatoes 12x680ml,Conserve Italia - Cirio,1288,0,Do not Order,63,125,144,122,113.50,67,85,152,0,0,0,0,152,1.34,,,,152.00,1.34,,152.00,1.34,12550,g,.016640008,152,Cirio,Canned and Jarred,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Cirio Passata Strained Tomatoes 12x680ml,39788,9.56,.0000238,.0000308,.0000227,23.8,30.8,22.7,,90,,6,15,,Pantry,Pasta and Pasta Sauce,12,Retail,00822356000738,Yes,No,Yes,454,1505,85,,310,113.50,511,Red
,0,BEDOR01-CA,3886,Vita Sana Nectars Peach 12x680ml,Conserve Italia_Nectars,2575,0,Active,164,194,103,193,163.50,1306,,1306,0,0,0,0,1306,7.99,,,,1306.00,7.99,,1306.00,7.99,12390,g,.0163889,1306,Vita Sana,Juice,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Vita Sana Nectars Peach 12x680ml,47656,7.488,.000022,.0000317,.0000235,22,31.7,23.5,1095,90,72,6,15,,Drinks,Nectars,12,Retail,10779921901105,Yes,Yes,Yes,654,2496,0,,400,163.50,736,Black
Do Not Reorder - Sell through/Make Inactive,649.00,SACIR31916-CA,3398,Cirio Rustica Passata 12x680ml,Conserve Italia - Cirio,2150,0,Do not Order,111,224,216,222,193.25,221,,221,0,0,0,0,221,1.14,,,,221.00,1.14,,221.00,1.14,12540,g,.01693692,221,Cirio,Canned and Jarred,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Cirio Rustica Passata 12x680ml,31916,10.68,.0000231,.0000312,.0000235,23.1,31.2,23.5,,90,,6,15,,Pantry,Pasta and Pasta Sauce,12,Retail,00822356000745,Yes,No,Yes,773,2549,0,,400,193.25,870,Red
,0,BEDOR02-CA,3888,Vita Sana Nectars Pear 12x680ml,Conserve Italia_Nectars,6271,0,Active,358,338,239,362,324.25,4139,,4140,0,0,0,0,4140,12.77,,,,4140.00,12.77,,4140.00,12.77,12480,g,.0163889,4140,Vita Sana,Juice,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Vita Sana Nectars Pear 12x680ml,0190 047659,7.488,.000022,.0000317,.0000235,22,31.7,23.5,1095,90,72,6,15,,Drinks,Nectars,12,Retail,10779921901006,Yes,Yes,Yes,1297,4694,1,,890,324.25,1460,Black
Do Not Reorder - Sell through/Make Inactive,0,SACIR41348-CA,3384,Cirio Crushed Cuor Pomodoro 2x5Kg,Conserve Italia - Cirio,3600,0,Do not Order,51,325,52,226,163.50,1483,,1483,0,0,0,0,1483,9.07,,,,1483.00,9.07,,1483.00,9.07,10610,g,.016408672,1483,Cirio,Canned and Jarred,12366,Conserve Italia USA Conserve Italia USA Corporation,Livorno,Cirio Crushed Cuor Pomodoro 2x5Kg,41348,10.80,.0000278,.0000272,.0000217,27.8,27.2,21.7,1095,90,,5,18,,Food Service,Tomatoes and Paste,2,Retail,08001440310423,Yes,No,Yes,654,4464,0,,590,163.50,736,Black
,233.00,BAKGIOIA03-CA,3487,Gioia Petite Beurre 12x500g,Crich,4759,1200,Active,486,332,273,386,369.25,97,100,329,0,0,0,0,329,0.89,1200,1200,3/15/2026,1529.00,4.14,,1529.00,4.14,6800,g,.031760932,329,Gioia,"Crackers, Cookies, Snacks",705,CRICH Crich - Bonta Quotidiane,Livorno,Gioia Petite Beurre 12x500g,7300,10.92,.0000227,.0000526,.0000266,22.7,52.6,26.6,486,56,,7,8,,Pantry,Cookies,12,Retail,10779921100706,Yes,Yes,Yes,1477,4467,232,,1200,369.25,1662,Red
,0,BAKGIOIA18-CA,3491,Gioia Safari Cookies 12x250g,Crich,1735,1200,Active,156,109,93,309,166.75,1321,,1325,0,0,0,0,1325,7.95,,,,1325.00,7.95,,1325.00,7.95,2940,g,.025259382,1325,Gioia,"Crackers, Cookies, Snacks",705,CRICH Crich - Bonta Quotidiane,Livorno,Gioia Safari Cookies 12x250g,7301,7.32,.0000222,.0000391,.0000291,22.2,39.1,29.1,365,70,,7,10,,Pantry,Cookies,12,Retail,10779921100713,Yes,Yes,Yes,667,1445,4,,600,166.75,751,Black
,0,VDODI07A-CA,3865,Vita Sana Balsamic Vinegar of Modena IGP 6x250ml,Denigris,1404,0,Active,34,32,30,57,38.25,767,,768,0,0,0,0,768,20.08,,,,768.00,20.08,,768.00,20.08,4340,g,.00581256,768,Vita Sana,"Oil, Vinegars and Cooking Wine",741,DENIGR Denigris,Salerno,Vita Sana Balsamic Vinegar of Modena IGP 6x250ml,ARTMOLISANA16,23.34,.0000195,.0000207,.0000144,19.5,20.7,14.4,1825,234,,6,39,,Pantry,Balsamic Vinegar,6,Retail,10779921363316,Yes,Yes,No,153,246,1,,936,38.25,173,Black
,0,VDODI14-CA,3652,R.M. Balsamic Vinegar of Modena 12x500ml,Denigris,330,0,Active,52,33,35,22,35.50,21,40,61,0,0,0,0,61,1.72,,,,61.00,1.72,440,501.00,14.11,12260,g,.013735575,61,Regina Molisana,"Oil, Vinegars and Cooking Wine",741,DENIGR Denigris,Salerno,R.M. Balsamic Vinegar of Modena 12x500ml,ARTMOLISANA08,25.68,.0000285,.0000255,.0000189,28.5,25.5,18.9,1825,110,,5,22,,Pantry,Balsamic Vinegar,12,Retail,10779921363859,Yes,Yes,Yes,142,355,40,,550,35.50,160,Black
,40.00,VINWB01-CA,3696,R.M. White Vinegar of Modena 12x500ml,Denigris,1870,0,Active,76,115,146,143,120.00,500,,500,0,0,0,0,500,4.17,,,,500.00,4.17,,500.00,4.17,12190,g,.013951035,500,Regina Molisana,"Oil, Vinegars and Cooking Wine",741,DENIGR Denigris,Salerno,R.M. White Vinegar of Modena 12x500ml,ARTMOLISANA07,25.68,.0000285,.0000259,.0000189,28.5,25.9,18.9,1825,110,,5,22,,Pantry,Balsamic Vinegar,12,Retail,10779921363866,Yes,Yes,Yes,480,1718,0,,550,120.00,540,Red
,0,PACM004DR-CA,6146,David Rocco Pasta Strozzapreti 12x400g,Dibenedetto,618,252,Active,47,60,66,64,59.25,178,,178,0,0,0,0,178,3.00,100,100,4/12/2026,278.00,4.69,100,378.00,6.38,5310,g,.02088261,178,David Rocco CIO,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,David Rocco Pasta Strozzapreti 12x400g,T05.07,8.64,.000021,.0000261,.0000381,21,26.1,38.1,790,60,,5,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600930,Yes,Yes,Yes,237,1087,0,,100,59.25,267,Black
,0,PACM014-CA,3899,Vita Sana Pasta Trofie 12x450g,Dibenedetto,113,0,Active,10,9,14,11,11.00,32,,32,0,0,0,0,32,2.91,,,,32.00,2.91,50,82.00,7.45,5940,g,.02088261,32,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Trofie 12x450g,T07.04,8.40,.000021,.0000261,.0000381,21,26.1,38.1,790,60,,5,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600909,Yes,Yes,No,44,133,0,,100,11.00,50,Black
,0,PACM004-CA,3897,Vita Sana Pasta Strozzapreti 12x450g,Dibenedetto,1391,717,Active,179,118,148,215,165.00,465,,471,0,0,0,0,471,2.85,127,126,4/12/2026,598.00,3.62,200,798.00,4.84,5980,g,.02088261,471,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Strozzapreti 12x450g,T05.06,8.40,.000021,.0000261,.0000381,21,26.1,38.1,790,96,,8,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600930,Yes,Yes,Yes,660,1650,6,,100,165.00,743,Black
,0,PACM008-CA,3892,Vita Sana Pasta Foglie And Spinaci 12x450g,Dibenedetto,387,45,Active,32,25,31,39,31.75,95,,95,0,0,0,0,95,2.99,,,,95.00,2.99,50,145.00,4.57,5990,g,.02088261,95,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Foglie And Spinaci 12x450g,T10.07,9.00,.000021,.0000261,.0000381,21,26.1,38.1,790,96,72,8,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600121,Yes,Yes,Yes,127,333,0,,100,31.75,143,Black
,0,PACM003-CA,3894,Vita Sana Pasta Fusilli 12x450g,Dibenedetto,277,708,Active,206,182,139,226,188.25,665,,670,0,0,0,0,670,3.56,126,126,4/12/2026,796.00,4.23,170,966.00,5.13,5990,g,.02088261,670,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Fusilli 12x450g,T03.06,8.40,.000021,.0000261,.0000381,21,26.1,38.1,790,96,,8,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600305,Yes,Yes,Yes,753,1871,5,,100,188.25,848,Black
,0,PACM002-CA,3890,Vita Sana Pasta Cavatelli 12x450g,Dibenedetto,650,964,Active,174,224,170,239,201.75,535,,536,0,0,0,0,536,2.66,315,315,4/12/2026,851.00,4.22,200,1051.00,5.21,5900,g,.0162975,536,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Cavatelli 12x450g,T02.05,8.40,.0000164,.0000265,.0000375,16.4,26.5,37.5,790,120,,10,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600701,Yes,Yes,Yes,807,2197,1,,100,201.75,908,Black
,0,PACM003DR-CA,6145,David Rocco Pasta Fusilli 12x400g,Dibenedetto,243,201,Active,44,52,66,38,50.00,160,,160,0,0,0,0,160,3.20,100,100,4/12/2026,260.00,5.20,150,410.00,8.20,5370,g,.02088261,160,David Rocco CIO,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,David Rocco Pasta Fusilli 12x400g,T03.10,8.64,.000021,.0000261,.0000381,21,26.1,38.1,790,60,,5,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600916,Yes,Yes,Yes,200,1160,0,,150,50.00,225,Black
,1.00,PACM006-CA,3895,Vita Sana Pasta Maccheroni 12x450g,Dibenedetto,216,324,Active,163,151,112,170,149.00,146,100,246,0,0,0,0,246,1.65,324,324,4/12/2026,570.00,3.83,200,770.00,5.17,5930,g,.02574558,246,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Maccheroni 12x450g,T09.01,8.40,.0000278,.0000245,.0000378,27.8,24.5,37.8,790,72,,6,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600145,Yes,Yes,Yes,596,1425,100,,100,149.00,671,Black
,0,PACM001DR-CA,6144,David Rocco Pasta Orecchiette 12x400g,Dibenedetto,548,421,Active,108,71,84,85.5,87.13,70,75,145,0,0,0,0,145,1.66,149,148,4/12/2026,294.00,3.37,235,529.00,6.07,5950,g,.02088261,145,David Rocco CIO,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,David Rocco Pasta Orecchiette 12x400g,T01.08,8.64,.000021,.0000261,.0000381,21,26.1,38.1,790,60,,5,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600923,Yes,Yes,Yes,348.5,1356,75,,100,87.13,393,Black
,0,PACM001-CA,3896,Vita Sana Pasta Orecchiette 12x450g,Dibenedetto,2110,1236,Active,418,286,232,348,321.00,358,200,558,0,0,0,0,558,1.74,411,411,4/12/2026,969.00,3.02,700,1669.00,5.20,5930,g,.02088261,558,Vita Sana,Pasta,748,DIBENE Pastificio DiBenedetto,Salerno,Vita Sana Pasta Orecchiette 12x450g,T01.04,8.40,.000021,.0000261,.0000381,21,26.1,38.1,790,96,,8,12,,Pantry,Artisanal Short Cuts,12,Retail,10779921600107,Yes,Yes,Yes,1284,2443,200,,100,321.00,1445,Black
