Purchase Memo,Recom. Qty,Item Name,Item ID,Display Name,Reorder Vendor Group,Item Status,30 Days,60 Days,90 Days,120 Days,4 Month Average,Availble to Promise,Qty Reserved,On Hand Available (Good),On Hand Deviated,On Hand Inspection,On Hand Label,On Hand Hold,On Hand Total (Good + Deviated),On Hand Total (Months),In Transit,Next Arrival Qty,Next Arrival Date,On Hand Total + In Transit,On Hand Total + Transit (Months),On Order (TO SHIP),Total Stock,Total Stock [Months],Item Weight,Item Weight Units,Maximum of Item Cubic Space,Total Available ,Admin Portal,Brand,Product Category,Vendor ID,Preferred Vendor,P.O.L,Item Description,Vendor Item #,Minimum of Vendor Price,Item Height1,Item Width1,Item Depth1,Item Height,Item Width,Item Depth,Item Shelf,Pallet QTY - NA,Pallet QTY - Euro,HI,TI,Planner ,Department,Product Sub Category,Item - Inner Qty,Product Type,UPC Code,Available for Sale,Available for purchase,LCL Listed,4-Month Qty Sold (LCL),4-Month Total Quantity Sold,Previous Year QTY Sold,Qty Committed,Qty Committed Reserved,Qty Back Ordered,Preferred Vendor Min Qty,Minimum Monthly Qty,Minimum Stock
Winter Stock Procedure,3.5,ORAAV88JK-CA,7065,OraSi Barista Hazelnut Beverage 12x1L,OraSi,Active,0,0,0,0,0,,,142,142,142,142,142,142,0,66,66,5/6/2026,,- None -,66,- None -,- None -,13872,g,.014775384,141,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Barista Hazelnut Beverage 12x1L,AV88JK,16.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,360,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047850,Yes,Yes,No,- None -,0,0,1,,,65,,
Winter Stock Procedure,3.5,ORAAV88HT-CA,7064,OraSi Barista Coconut Beverage 12x1L,OraSi,Active,0,0,0,0,0,,,32,32,32,32,32,32,0,,,,,- None -,65,- None -,- None -,13872,g,.014775384,30,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Barista Coconut Beverage 12x1L,AV88HT,16.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,420,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047836,Yes,Yes,No,- None -,0,0,2,,,65,,
Winter Stock Procedure,3.5,ORAAV84AJ-CA,7061,OraSi Hazelnut Beverage 12x1L,OraSi,Do not Order,0,0,0,0,0,,,83,83,83,83,83,83,0,,,,,- None -,,- None -,- None -,13872,g,.014775384,83,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Hazelnut Beverage 12x1L,AV84AJ,13.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,360,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047041,Yes,No,No,- None -,0,0,,,,65,,
Winter Stock Procedure,3.5,ORAAV87AO-CA,7057,OraSi Oat Beverage No Added Sugar 12x1L,OraSi,Do not Order,0,0,0,0,0,,,284,284,284,284,284,284,0,,,,,- None -,,- None -,- None -,13872,g,.014775384,284,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Oat Beverage No Added Sugar 12x1L,AV87AO,13.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,360,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047027,Yes,No,No,- None -,0,0,,,,65,,
Winter Stock Procedure,3.5,ORAAV83CK-CA,7060,OraSi Almond Beverage Sugar Free 12x1L,OraSi,Do not Order,0,0,0,0,0,,,379,379,379,379,379,379,0,,,,,- None -,,- None -,- None -,13872,g,.014775384,379,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Almond Beverage Sugar Free 12x1L,AV83CK,13.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,420,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047003,Yes,No,No,- None -,0,0,,,,65,,
Winter Stock Procedure,3.5,ORAAV87CF-CA,7058,OraSi Oat Beverage Sugar Free 12x1L,OraSi,Active,0,0,0,0,0,,,113,113,113,113,113,113,0,65,65,5/6/2026,,- None -,65,- None -,- None -,13872,g,.014775384,113,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Oat Beverage Sugar Free 12x1L,AV87CF,13.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,360,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180048123,Yes,Yes,No,- None -,0,0,,,,65,,
Winter Stock Procedure,3.5,ORAAV88IW-CA,7066,OraSi Barista Oat Beverage 12x1L,OraSi,Active,0,0,0,0,0,,,,,,,,,0,130,130,5/6/2026,,- None -,260,- None -,- None -,13872,g,.014775384,,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Barista Oat Beverage 12x1L,AV88IW,15.00,.0000213,.0000232,.0000299,21.3,23.2,29.9,360,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047799,Yes,Yes,No,- None -,0,0,,,,65,,
Winter Stock Procedure,3.5,ORAAV88AN-CA,7062,OraSi Barista Soy Beverage 12x1L,OraSi,Do not Order,0,0,0,0,0,,,89,89,89,89,89,89,0,,,,,- None -,,- None -,- None -,13872,g,.014775384,86,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Barista Soy Beverage 12x1L,AV88AN,15.00,.0000213,.0000232,.0000299,21.3,23.2,29.9,420,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180047775,Yes,No,No,- None -,0,0,3,,,65,,
Winter Stock Procedure,3.5,ORAAV80EO-CA,7054,OraSi Soy Beverage 12x1L,OraSi,Do not Order,0,0,0,0,0,,,179,179,179,179,179,179,0,,,,,- None -,,- None -,- None -,13872,g,.014775384,179,Admin Portal,OraSi,Beverages,12251,Unigrà Unigrà S.p.a.,Livorno,OraSi Soy Beverage 12x1L,AV80EO,13.20,.0000213,.0000232,.0000299,21.3,23.2,29.9,420,65,,5,13,- None -,Drinks,Plant Based Beverages,12,Retail,8003180046983,Yes,No,No,- None -,0,0,,,,65,,
- None -,3.5,BAKV116350-CA,6938,Venchi Bar Milk Chocolate 24x78g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,54,54,54,54,54,54,0,,,,,- None -,,- None -,- None -,2328,g,.0064141,54,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Milk Chocolate 24x78g,116350,51.47,.0000187,.0000245,.000014,18.7,24.5,14,546,100,,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,7,,,,1,,
- None -,3.5,BAKV114078-CA,6839,Venchi Spread Hazelnut 12x200g,Venchi,Do not Order,0,0,0,0,0,,,,,,,,,0,,,,,- None -,,- None -,- None -,4600,g,.01332,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Spread Hazelnut 12x200g,114078,64.32,.0000111,.00004,.00003,11.1,40,30,546,,96,,,- None -,Pantry,Chocolate,15,Retail  - Chocolate,108002996340377,Yes,Yes,No,- None -,0,58,,,,1,,
- None -,3.5,BAKV935826-OT,5726,Venchi Empty Plastic Blister 25Pcs,Venchi - Packaging,Do not Order,0,0,0,0,0,,,8,8,8,8,8,8,0,,,,,- None -,,- None -,- None -,,- None -,,8,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Empty Plastic Blister 100Pcs,935826,2.663,,,,,,,,,,,,- None -,Pantry,Chocolate,,Packaging,- None -,No,No,No,- None -,0,,,,,,,
- None -,3.5,BAKV116020-CA,5516,Venchi Bar Extra Dark Hazelnut 70% 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,39,39,39,39,39,39,0,,,,,- None -,,- None -,- None -,2901.84,g,.0068875,39,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Extra Dark Hazelnut 70% 24x100g,116257,54.12,.000019,.000025,.0000145,19,25,14.5,546,100,,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,43,,,,1,,
- None -,3.5,BAKV116354-CA,6940,Venchi Bar 75% Extra Dark Chocolate 24x78g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,45,45,45,45,45,45,0,,,,,- None -,,- None -,- None -,2328,g,.0064141,45,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar 75% Extra Dark Chocolate 24x78g,116354,51.47,.0000187,.0000245,.000014,18.7,24.5,14,546,100,,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,21,,,,1,,
- None -,3.5,BAKV107295-CA,6918,Venchi Gift Murrine MINI Book TIN  16x115g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,18,18,18,18,18,18,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,18,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine MINI Book TIN  16x115g,107274,92.55,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,15,,,,1,,
- None -,3.5,BAKV116639-CA,6765,Venchi Bar Tiramisu 24x110g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,47,47,47,47,47,47,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,46,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Tiramisu 24x110g,116639,54.12,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,72,1,,,1,,
- None -,3.5,BAKV126363-CA,6292,Venchi Bulk Pistachio Gianduiotti 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,4,4,4,4,4,4,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,4,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Pistachio Gianduiotti 5x1kg,126363,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,32,,,,1,,
- None -,3.5,BAKV126223-CA,2063,Venchi Bulk Cremino 1878 5x1Kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,15,15,15,15,15,15,0,,,,,- None -,,- None -,- None -,5400,g,.015615369,15,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cremino 1878 Bulk 1x5Kg,126223,120.23,.0000231,.0000333,.0000203,23.1,33.3,20.3,546,100,55,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,22,,,,1,,
- None -,3.5,BAKV105168-CA,6831,Venchi Bulk Chocoviar Arancia 5kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,2,2,2,2,2,2,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,2,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Chocoviar Arancia 5kg,105168,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,108002996339715,Yes,Yes,No,- None -,0,63,,,,1,,
- None -,3.5,BAKV122083-CA,3828,Venchi Cigar Truffle Nougatine Chocolate 15x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,7,7,7,7,7,7,0,9,,,,- None -,9,- None -,- None -,1800,g,.00432123,7,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Truffle Nougatine Chocolate 15x100g,122083,41.92,.0000229,.0000185,.0000102,22.9,18.5,10.2,546,100,216,2,50,- None -,Pantry,Chocolate,15,Retail  - Chocolate,80029961220834,Yes,Yes,No,- None -,0,143,,,,1,,
- None -,3.5,BAKV107272-CA,6271,Venchi Gift Murrine Cremini Box 10x127g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,16,16,16,16,16,16,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,16,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Cremini Box 10x127g,107272,56.54,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,10,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,75,,,,1,,
- None -,3.5,BAKV116716-CA,6764,Venchi Bar Dark Gianduja with Hazelnuts 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,48,48,48,48,48,48,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,48,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Dark Gianduja with Hazelnuts 24x100g,116301_2,54.12,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,,48,,,- None -,Pantry,Chocolate,24,Retail,- None -,Yes,Yes,No,- None -,0,,,,,1,,
- None -,3.5,BAKV112443-CA,6832,Venchi Bulk Tiramisu 5kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,13,13,13,13,13,13,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,13,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Tiramisu 5kg,112443,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,108002996345686,Yes,No,No,- None -,0,32,,,,1,,
- None -,3.5,BAKV108311-CA,6295,Venchi Bulk Pearl Pistachio 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,20,20,20,20,20,20,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,20,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Pearl Pistachio 5x1kg,107204,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,21,,,,1,,
- None -,3.5,BAKV122093-CA,6592,Venchi Cigar Pistachio Chocolate 15x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,34,34,34,34,34,34,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,34,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Pistachio Chocolate 15x100g,122093,58.95,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,15,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,116,,,,1,,
- None -,3.5,BAKV107294-CA,6760,Venchi Gift Murrine Maxi Book TIN 8x200g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,19,19,19,19,19,19,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,19,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Maxi Book TIN 8x200g,107265,86.05,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,38,,,,1,,
- None -,3.5,BAKV105167-CA,6827,Venchi Bulk Chocoviar Stracciatella 5kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,,,,,,,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Chocoviar Stracciatella 5kg,105167,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,54,,,,1,,
- None -,3.5,BAKV105185-CA,6742,Venchi Bulk Chocoviar Crema Cacao 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,2,2,2,2,2,2,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,2,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Chocoviar Crema Cacao 5x1kg,105166,120.27,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,,54,,,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,45,,,,1,,
- None -,3.5,BAKV116684-CA,6939,Venchi Bar 69% Dark Crunchy 24x78g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,42,42,42,42,42,42,0,,,,,- None -,,- None -,- None -,2121.6,lb,.0064141,42,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar 69% Dark Crunchy 24x78g,116684,58.49,.0000187,.0000245,.000014,18.7,24.5,14,546,100,,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,4,,,,1,,
- None -,3.5,BAKV116209-CA,3763,Venchi Bar Cremino 24x110g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,,,,,,,0,,,,,- None -,,- None -,- None -,3200,g,.006572125,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Cremino 24x110g,116209,71.04,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,108002996303075,Yes,Yes,No,- None -,0,99,,,,1,,
- None -,3.5,BAKV116023-CA,3838,Venchi Bar White Chocolate Hazelnut w Salted Nuts 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,40,40,40,40,40,40,0,,,,,- None -,,- None -,- None -,2800,g,.006572125,40,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar White Chocolate Hazelnut w Salted Nuts 24x100g,116208,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,80029961162080,Yes,Yes,No,- None -,0,129,,,,1,,
- None -,3.5,BAKV116022-CA,3799,Venchi Bar Milk Hazelnut 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,38,38,38,38,38,38,0,,,,,- None -,,- None -,- None -,2800,g,.006572125,37,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Milk Hazelnut 24x100g,116207,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,80029961162073,Yes,Yes,No,- None -,0,168,1,,,1,,
- None -,3.5,BAKV116211-CA,3813,Venchi Bar Pistachio Cremino 24x110g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,36,36,36,36,36,36,0,,,,,- None -,,- None -,- None -,3200,g,.006572125,36,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Pistachio Cremino 24x110g,116211,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,,168,,,- None -,Pantry,Chocolate,24,Retail  - Chocolate,80029961162110,Yes,Yes,No,- None -,0,256,,,,1,,
- None -,3.5,BAKV126234-CA,2070,Venchi Bulk Cremino Pistachio 5x1Kg,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,9,9,9,9,9,9,0,,,,,- None -,,- None -,- None -,5400,g,.015615369,9,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cremino Pistachio Bulk 1x5Kg,126234,120.23,.0000231,.0000333,.0000203,23.1,33.3,20.3,546,100,55,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,33,,,,1,,
- None -,3.5,BAKV126125-CA,2028,Venchi Bulk Gianduja 1x5Kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,20,20,20,20,20,20,0,,,,,- None -,,- None -,- None -,5400,g,.01169532,20,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Gianduja 1x5Kg,126125,120.23,.0000136,.0000351,.0000245,13.6,35.1,24.5,546,100,81,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,26,,,,1,,
- None -,3.5,BAKV105187-CA,2088,Venchi Bulk Chocaviar Pistachio 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,32,32,32,32,32,32,0,,,,,- None -,,- None -,- None -,5500,g,.017024722,32,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cubotto Chocaviar Pistachio Bulk 1x5kg,105187,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,100,,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,31,,,,1,,
- None -,3.5,BAKV107298-CA,6919,Venchi Gift Murrine SMALL Hamper Gift box 10x200g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,12,12,12,12,12,12,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,12,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine SMALL Hamper Gift box 10x200g,107266,90.99,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,10,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,18,,,,1,,
- None -,3.5,BAKV939151-OT,7106,Venchi Extra Large Murrine Pouch (100 pieces),Venchi_Packaging,Do not Order,0,0,0,0,0,,,2,2,2,2,2,2,0,,,,,- None -,,- None -,- None -,,- None -,,2,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Extra Large Murrine Pouch (100 pieces),939951,1.00,,,,,,,546,100,,2,50,- None -,Pantry,Packaging,100,Packaging,- None -,Yes,No,No,- None -,0,0,,,,1,,
- None -,3.5,BAKV107300-CA,6588,Venchi Gift Murrine Bag 8x150g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,21,21,21,21,21,21,0,1,,,,- None -,1,- None -,- None -,3700,g,.018483927,21,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Bag 8x150g,107264,45.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,59,,,,1,,
- None -,3.5,BAKV116652-CA,6766,Venchi Bar Snack Chocobiscuit 32x35g,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,21,21,21,21,21,21,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,21,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Snack Chocobiscuit 32x35g,116652,33.27,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,32,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,12,,,,1,,
- None -,3.5,BAKV116682-CA,6936,Venchi Bulk Pistachio Ingot 5kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,2,2,2,2,2,2,0,,,,,- None -,,- None -,- None -,5400,g,.017024722,2,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Pistachio Ingot 5kg,116682,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,,,,,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,0,,,,1,,
- None -,3.5,BAKV939150-OT,7105,Venchi Large Murrine Pouch (100 pieces),Venchi_Chocolate,Do not Order,0,0,0,0,0,,,12,12,12,12,12,12,0,,,,,- None -,,- None -,- None -,,- None -,,12,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Large Murrine Pouch (100 pieces),939150,1.00,,,,,,,546,100,,2,50,- None -,Pantry,Packaging,100,Packaging,- None -,Yes,No,No,- None -,0,0,,,,1,,
- None -,3.5,BAKV108309-CA,6413,Venchi Bulk Pearl Caramel & Hazelnut 5x1kg,Venchi_Chocolate,Active - Not Sellable,0,0,0,0,0,,,5,5,5,5,5,5,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Pearl Caramel & Hazelnut 5x1kg,108309,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,No,No,No,- None -,0,7,,,,1,,
- None -,3.5,BAKV105182-CA,2082,Venchi Bulk Cubotto Chocaviar Creme Brulee 5x1Kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,11,11,11,11,11,11,0,,,,,- None -,,- None -,- None -,5400,g,.017024722,11,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cubotto Chocaviar Creme Brulee Bulk 1x5Kg,105182,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,100,,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,70,,,,1,,
- None -,3.5,BAKV122084-CA,3746,Venchi Cigar Aromatic Chocolate 15x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,,,,,,,0,,,,,- None -,,- None -,- None -,1800,g,.00432123,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Aromatic Chocolate 15x100g,122084,41.92,.0000229,.0000185,.0000102,22.9,18.5,10.2,546,100,216,2,50,- None -,Pantry,Chocolate,15,Retail  - Chocolate,80029961220841,Yes,Yes,No,- None -,0,155,,,,1,,
- None -,3.5,BAKV116651-CA,6767,Venchi Bar Snack Choconougatine 32x35g,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,6,6,6,6,6,6,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,6,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Snack Choconougatine 32x35g,116651,33.27,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,32,Retail  - Chocolate,- None -,Yes,No,No,- None -,0,24,,,,1,,
- None -,3.5,BAKV116715-CA,6346,Venchi Bar Milk Gianduja w Hazelnuts 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,46,46,46,46,46,46,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,46,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Milk Gianduja w Hazelnuts 24x100g,116302,54.12,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,- None -,0,52,,,,1,,
